
1579, 3060	2486
1580, 3124	2502
1581, 3188	2518
1582, 3236	2534
1583, 3284	2550
1584, 3332	2566
1585, 3508	2630
1586, 3588	2630
1587, 3652	2630
1588, 3732	2630
1589, 3812	2630
1590, 3892	2630
1591, 3972	2630
1592, 4052	2630
1593, 4132	2694
1594, 133	2694
1595, 309	2758
1596, 373	2774
1597, 437	2790
1598, 501	2806
1599, 549	2822
1600, 597	2838
1601, 645	2854
1602, 773	2918
1603, 901	2918
1604, 1029	2918
1605, 1125	2982
1606, 1269	2982
1607, 1413	2982
1608, 1573	2982
1609, 1685	3046
1610, 1781	3062
1611, 1877	3078
1612, 1973	3094
1613, 2069	3110
1614, 2165	3126
1615, 2261	3142
1616, 2357	3158
1617, 2453	3174
1618, 2549	3190
1619, 2645	3206
1620, 2741	3222
1621, 2837	3238
1622, 2933	3254
1623, 3045	3318
1624, 3141	3334
1625, 3237	3350
1626, 3333	3366
1627, 3429	3382
1628, 3525	3398
1629, 3621	3414
1630, 3717	3430
1631, 3813	3446
1632, 3909	3462
1633, 4005	3478
1634, 4101	3494
1635, 102	3510
1636, 198	3526
1637, 310	3590
1638, 502	3606
1639, 598	3622
1640, 694	3638
1641, 790	3654
1642, 886	3670
1643, 982	3686
1644, 1078	3702
1645, 1174	3718
1646, 1270	3734
1647, 1366	3750
1648, 1462	3766
1649, 1558	3782
1650, 1686	3846
1651, 1782	3862
1652, 1878	3878
1653, 1974	3894
1654, 2070	3910
1655, 2166	3926
1656, 2262	3942
1657, 2358	3958
1658, 2454	3974
1659, 2550	3990
1660, 2646	4006
1661, 2742	4022
1662, 2838	4038
1663, 2950	7
1664, 3046	23
1665, 3142	39
1666, 3238	55
1667, 3334	71
1668, 3430	87
1669, 3526	103
1670, 3622	119
1671, 3718	135
1672, 3814	151
1673, 3910	167
1674, 4006	183
1675, 4102	199
1676, 103	215
1677, 215	279
1678, 311	295
1679, 407	311
1680, 503	327
1681, 599	343
1682, 695	359
1683, 791	375
1684, 887	391
1685, 983	407
1686, 1079	423
1687, 1175	439
1688, 1271	455
1689, 1367	471
1690, 1463	487
1691, 1591	551
1692, 1687	551
1693, 1783	567
1694, 1879	583
1695, 1975	599
1696, 2071	615
1697, 2167	631
1698, 2263	647
1699, 2359	663
1700, 2455	679
1701, 2551	695
1702, 2647	711
1703, 2743	727
1704, 2743	791
1705, 2839	807
1706, 2983	823
1707, 2983	887
1708, 3303	903
1709, 3623	919
1710, 3943	935
1711, 168	951
1712, 408	967
1713, 632	983
1714, 776	1047
1715, 888	1063
1716, 1000	1079
1717, 1112	1095
1718, 1224	1111
1719, 1336	1127
1720, 1464	1143
1721, 1560	1207
1722, 1640	1223
1723, 1720	1239
1724, 1864	1255
1725, 1944	1271
1726, 2088	1287
1727, 2168	1303
1728, 2296	1319
1729, 2440	1335
1730, 2520	1351
1731, 2616	1383
1732, 2696	1399
1733, 2776	1415
1734, 2856	1431
1735, 2984	1447
1736, 3176	1511
1737, 3336	1527
1738, 3496	1543
1739, 3656	1559
1740, 3816	1575
1741, 3912	1591
1742, 4008	1607
1743, 73	1623
1744, 233	1687
1745, 425	1751
1746, 649	1815
1747, 873	1879
1748, 985	1943
1749, 1049	1943
1750, 1145	1943
1751, 1241	1943
1752, 1337	1943
1753, 1417	1943
1754, 1449	2007
1755, 1641	2007
1756, 1849	2007
1757, 2057	2007
1758, 2265	2007
1759, 2281	2071
1760, 2393	2087
1761, 2473	2087
1762, 2569	2087
1763, 2665	2087
1764, 2697	2151
1765, 2809	2167
1766, 2921	2183
1767, 3017	2199
1768, 3113	2215
1769, 3225	2231
1770, 3337	2247
1771, 3449	2263
1772, 3465	2327
1773, 3673	2343
1774, 3913	2359
1775, 4137	2375
1776, 250	2391
1777, 458	2407
1778, 666	2423
1779, 874	2439
1780, 1082	2455
1781, 1290	2471
1782, 1498	2487
1783, 1706	2503
1784, 1914	2519
1785, 2122	2535
1786, 2330	2551
1787, 2410	2615
1788, 2458	2615
1789, 2506	2615
1790, 2554	2615
1791, 2618	2615
1792, 2682	2615
1793, 2746	2615
1794, 2810	2615
1795, 2874	2615
1796, 2938	2615
1797, 2986	2615
1798, 3034	2615
1799, 3082	2615
1800, 3146	2615
1801, 3274	2679
1802, 3402	2695
1803, 3530	2711
1804, 3658	2727
1805, 3802	2743
1806, 3882	2807
1807, 4042	2807
1808, 107	2807
1809, 283	2807
1810, 459	2807
1811, 635	2807
1812, 811	2807
1813, 971	2807
1814, 1147	2807
1815, 1323	2807
1816, 1435	2807
1817, 1547	2807
1818, 1563	2871
1819, 1611	2871
1820, 1675	2871
1821, 1883	2935
1822, 1979	2935
1823, 2075	2935
1824, 2171	2935
1825, 2267	2935
1826, 2363	2935
1827, 2459	2935
1828, 2571	2935
1829, 2667	2935
1830, 2779	2935
1831, 2875	2935
1832, 2955	2935
1833, 3147	2999
1834, 3307	3015
1835, 3467	3031
1836, 3643	3095
1837, 3771	3095
1838, 3899	3095
1839, 3979	3095
1840, 76	3159
1841, 124	3159
1842, 172	3159
1843, 236	3159
1844, 300	3159
1845, 364	3159
1846, 556	3223
1847, 620	3239
1848, 684	3255
1849, 748	3271
1850, 812	3287
1851, 876	3303
1852, 1052	3367
1853, 1228	3367
1854, 1356	3367
1855, 1516	3431
1856, 1628	3447
1857, 1740	3463
1858, 1852	3479
1859, 1964	3495
1860, 2076	3511
1861, 2188	3527
1862, 2300	3543
1863, 2412	3559
1864, 2524	3575
1865, 2636	3591
1866, 2828	3655
1867, 2956	3671
1868, 3084	3687
1869, 3212	3703
1870, 3340	3719
1871, 3468	3735
1872, 3596	3751
1873, 3724	3767
1874, 3852	3783
1875, 3980	3799
1876, 4092	3815
1877, 189	3879
1878, 301	3895
1879, 413	3911
1880, 525	3927
1881, 637	3943
1882, 749	3959
1883, 861	3975
1884, 973	3991
1885, 1085	4007
1886, 1197	4023
1887, 1309	4039
1888, 1437	8
1889, 1661	24
1890, 1773	88
1891, 2061	104
1892, 2349	120
1893, 2349	184
1894, 2461	200
1895, 2573	216
1896, 2669	232
1897, 2765	248
1898, 2877	312
1899, 2957	328
1900, 3037	344
1901, 3133	360
1902, 3277	376
1903, 3357	376
1904, 3421	440
1905, 3517	440
1906, 3613	440
1907, 3773	440
1908, 3869	440
1909, 3965	440
1910, 4061	440
1911, 78	440
1912, 174	440
1913, 286	440
1914, 382	440
1915, 462	440
1916, 494	504
1917, 766	520
1918, 1038	536
1919, 1310	552
1920, 1582	568
1921, 1854	584
1922, 2126	600
1923, 2398	616
1924, 2638	616
1925, 2862	680
1926, 3038	744
1927, 3310	760
1928, 3502	776
1929, 3694	792
1930, 3694	856
1931, 95	872
1932, 527	888
1933, 655	952
1934, 719	968
1935, 783	984
1936, 847	1000
1937, 911	1016
1938, 975	1032
1939, 1039	1048
1940, 1119	1112
1941, 1263	1112
1942, 1391	1112
1943, 1535	1112
1944, 1679	1112
1945, 1823	1112
1946, 1967	1112
1947, 2111	1112
1948, 2239	1176
1949, 2479	1192
1950, 2719	1208
1951, 2959	1224
1952, 3199	1240
1953, 3439	1256
1954, 3679	1272
1955, 3919	1288
1956, 64	1304
1957, 304	1320
1958, 544	1336
1959, 784	1352
1960, 1024	1368
1961, 1264	1384
1962, 1504	1400
1963, 1744	1416
1964, 1984	1432
1965, 2224	1448
1966, 2480	1464
1967, 2496	1528
1968, 2768	1544
1969, 3040	1560
1970, 3312	1576
1971, 3584	1592
1972, 3856	1608
1973, 4128	1624
1974, 305	1640
1975, 577	1656
1976, 849	1672
1977, 1121	1688
1978, 1393	1704
1979, 1553	1784
1980, 1649	1800
1981, 1793	1816
1982, 1937	1832
1983, 2081	1848
1984, 2225	1864
1985, 2369	1880
1986, 2513	1896
1987, 2657	1912
1988, 2801	1928
1989, 2897	1992
1990, 3057	1992
1991, 3217	1992
1992, 3377	1992
1993, 3537	1992
1994, 3585	2056
1995, 3681	2072
1996, 3777	2088
1997, 3873	2104
1998, 3969	2120
1999, 4129	2136
2000, 98	2200
2001, 194	2216
2002, 306	2232
2003, 418	2248
2004, 530	2264
2005, 626	2280
2006, 738	2296
2007, 786	2328
2008, 994	2344
2009, 1218	2360
2010, 1426	2376
2011, 1650	2392
2012, 1858	2408
2013, 2066	2424
2014, 2274	2440
2015, 2498	2456
2016, 2706	2472
2017, 2930	2488
2018, 3138	2504
2019, 3346	2520
2020, 3410	2584
2021, 3522	2584
2022, 3650	2584
2023, 3778	2584
2024, 3906	2584
2025, 4034	2584
2026, 67	2584
2027, 211	2648
2028, 499	2664
2029, 787	2680
2030, 1075	2696
2031, 1363	2712
2032, 1667	2728
2033, 1971	2744
2034, 2099	2808
2035, 2435	2824
2036, 2771	2840
2037, 3107	2856
2038, 3427	2872
2039, 3427	2936
2040, 3715	2952
2041, 4003	2968
2042, 228	2984
2043, 548	3000
2044, 868	3016
2045, 1188	3032
2046, 1508	3048
2047, 1828	3064
2048, 2148	3080
2049, 2468	3096
2050, 2788	3112
2051, 3108	3128
2052, 3124	3192
2053, 3396	3208
2054, 3668	3224
2055, 3940	3240
2056, 117	3256
2057, 389	3272
2058, 661	3288
2059, 933	3304
2060, 1029	3368
2061, 1125	3384
2062, 1221	3400
2063, 1317	3416
2064, 1413	3432
2065, 1509	3448
2066, 1749	3464
2067, 1925	3480
2068, 2101	3496
2069, 2197	3560
2070, 2341	3560
2071, 2485	3560
2072, 2629	3560
2073, 2773	3560
2074, 2917	3624
2075, 3061	3624
2076, 3205	3624
2077, 3349	3624
2078, 3493	3624
2079, 3637	3688
2080, 3829	3704
2081, 4021	3720
2082, 118	3736
2083, 310	3752
2084, 518	3768
2085, 710	3784
2086, 918	3800
2087, 1142	3816
2088, 1334	3832
2089, 1334	3896
2090, 1462	3912
2091, 1590	3928
2092, 1718	3944
2093, 1846	3960
2094, 1974	3976
2095, 2102	3992
2096, 2230	4008
2097, 2374	4024
2098, 2518	4040
2099, 2646	4056
2100, 2790	4072
2101, 2934	4088
2102, 3078	9
2103, 3222	25
2104, 3366	41
2105, 3510	57
2106, 3654	73
2107, 3798	89
2108, 3942	105
2109, 4086	121
2110, 135	137
2111, 247	201
2112, 359	217
2113, 471	233
2114, 583	249
2115, 695	265
2116, 807	281
2117, 919	297
2118, 1031	313
2119, 1143	329
2120, 1255	345
2121, 1479	409
2122, 1623	425
2123, 1751	441
2124, 1879	457
2125, 2023	473
2126, 2151	489
2127, 2295	505
2128, 2423	521
2129, 2567	537
2130, 2711	553
2131, 2711	617
2132, 3047	649
2133, 3383	681
2134, 3767	745
2135, 3767	809
2136, 4151	825
2137, 408	841
2138, 744	857
2139, 744	921
2140, 1112	937
2141, 1384	953
2142, 1752	985
2143, 2104	1049
2144, 2376	1113
2145, 2376	1177
2146, 2712	1193
2147, 3048	1209
2148, 3384	1225
2149, 3720	1241
2150, 4056	1257
2151, 281	1273
2152, 601	1289
2153, 601	1353
2154, 937	1369
2155, 1273	1385
2156, 1609	1401
2157, 1945	1417
2158, 2281	1433
2159, 2617	1449
2160, 2953	1465
2161, 3289	1481
2162, 3289	1545
2163, 3609	1561
2164, 3929	1577
2165, 154	1593
2166, 474	1609
2167, 794	1625
2168, 842	1705
2169, 1130	1721
2170, 1482	1737
2171, 1786	1753
2172, 2090	1769
2173, 2394	1785
2174, 2698	1801
2175, 3002	1817
2176, 3322	1833
2177, 3322	1897
2178, 3642	1913
2179, 3978	1929
2180, 203	1945
2181, 523	1961
2182, 843	1977
2183, 1179	1993
2184, 1499	2009
2185, 1547	2073
2186, 1723	2089
2187, 1899	2105
2188, 2075	2121
2189, 2251	2137
2190, 2523	2201
2191, 2939	2265
