
9622,  b	30,11	Gen_ModEnv2FilterFc
9623, 11	6a,ff	Gen_Pan
9624, 34	fd,ff	Gen_FineTune
9625, 29	2c,0	Gen_Instrument
9626, 2c	43,52	Gen_VelRange
9627,  b	10,e	Gen_ModEnv2FilterFc
9628, 11	6a,ff	Gen_Pan
9629, 34	fd,ff	Gen_FineTune
9630, 29	2c,0	Gen_Instrument
9631, 2c	0,42	Gen_VelRange
9632,  b	f0,a	Gen_ModEnv2FilterFc
9633, 11	6a,ff	Gen_Pan
9634, 34	fd,ff	Gen_FineTune
9635, 29	2c,0	Gen_Instrument
9636, 2c	6d,7f	Gen_VelRange
9637,  8	c9,3	Gen_FilterFc
9638,  b	88,13	Gen_ModEnv2FilterFc
9639, 11	96,0	Gen_Pan
9640, 1c	2c,f3	Gen_ModEnvDecay
9641, 34	3,0	Gen_FineTune
9642, 29	74,0	Gen_Instrument
9643, 2c	5e,6c	Gen_VelRange
9644,  8	c9,3	Gen_FilterFc
9645,  b	68,10	Gen_ModEnv2FilterFc
9646, 11	96,0	Gen_Pan
9647, 1c	2c,f3	Gen_ModEnvDecay
9648, 34	3,0	Gen_FineTune
9649, 29	74,0	Gen_Instrument
9650, 2c	4e,5d	Gen_VelRange
9651,  8	c9,3	Gen_FilterFc
9652,  b	48,d	Gen_ModEnv2FilterFc
9653, 11	96,0	Gen_Pan
9654, 1c	2c,f3	Gen_ModEnvDecay
9655, 34	3,0	Gen_FineTune
9656, 29	74,0	Gen_Instrument
9657, 2c	3e,4d	Gen_VelRange
9658,  8	c9,3	Gen_FilterFc
9659,  b	28,a	Gen_ModEnv2FilterFc
9660, 11	96,0	Gen_Pan
9661, 1c	2c,f3	Gen_ModEnvDecay
9662, 34	3,0	Gen_FineTune
9663, 29	74,0	Gen_Instrument
9664, 2c	0,3d	Gen_VelRange
9665,  8	c9,3	Gen_FilterFc
9666,  b	8,7	Gen_ModEnv2FilterFc
9667, 11	96,0	Gen_Pan
9668, 1c	2c,f3	Gen_ModEnvDecay
9669, 34	3,0	Gen_FineTune
9670, 29	74,0	Gen_Instrument
9671,  f	32,0	Gen_ChorusSend
9672, 10	1e,0	Gen_ReverbSend
9673, 24	97,fd	Gen_VolEnvDecay
9674, 34	e9,ff	Gen_FineTune
9675, 2c	72,7f	Gen_VelRange
9676,  b	7c,15	Gen_ModEnv2FilterFc
9677, 29	2e,0	Gen_Instrument
9678, 2c	65,71	Gen_VelRange
9679,  b	94,11	Gen_ModEnv2FilterFc
9680, 30	46,0	Gen_Attenuation
9681, 29	2e,0	Gen_Instrument
9682, 2c	58,64	Gen_VelRange
9683,  b	ac,d	Gen_ModEnv2FilterFc
9684, 30	8c,0	Gen_Attenuation
9685, 29	2e,0	Gen_Instrument
9686, 2c	4b,57	Gen_VelRange
9687,  b	c4,9	Gen_ModEnv2FilterFc
9688, 30	d2,0	Gen_Attenuation
9689, 29	2e,0	Gen_Instrument
9690, 2c	3d,4a	Gen_VelRange
9691,  b	dc,5	Gen_ModEnv2FilterFc
9692, 30	18,1	Gen_Attenuation
9693, 29	2e,0	Gen_Instrument
9694, 2c	0,3c	Gen_VelRange
9695,  b	8,7	Gen_ModEnv2FilterFc
9696, 29	2d,0	Gen_Instrument
9697, 2c	3d,4a	Gen_VelRange
9698,  b	c4,9	Gen_ModEnv2FilterFc
9699, 30	32,0	Gen_Attenuation
9700, 29	2d,0	Gen_Instrument
9701, 2c	4b,57	Gen_VelRange
9702,  b	ac,d	Gen_ModEnv2FilterFc
9703, 30	64,0	Gen_Attenuation
9704, 29	2d,0	Gen_Instrument
9705, 2c	58,64	Gen_VelRange
9706,  b	94,11	Gen_ModEnv2FilterFc
9707, 30	96,0	Gen_Attenuation
9708, 29	2d,0	Gen_Instrument
9709, 2c	65,71	Gen_VelRange
9710,  b	7c,15	Gen_ModEnv2FilterFc
9711, 30	c8,0	Gen_Attenuation
9712, 29	2d,0	Gen_Instrument
9713, 2c	72,7f	Gen_VelRange
9714,  b	64,19	Gen_ModEnv2FilterFc
9715, 30	fa,0	Gen_Attenuation
9716, 29	2d,0	Gen_Instrument
9717, 2b	49,7f	Gen_KeyRange
9718,  8	25,5	Gen_FilterFc
9719,  b	c4,9	Gen_ModEnv2FilterFc
9720, 19	db,e0	Gen_ModEnvDelay
9721, 1a	db,e0	Gen_ModEnvAttack
9722, 1b	db,e0	Gen_ModEnvHold
9723, 1c	49,e8	Gen_ModEnvDecay
9724, 1d	5a,3	Gen_ModEnvSustain
9725, 21	db,e0	Gen_VolEnvDelay
9726, 22	db,e0	Gen_VolEnvAttack
9727, 23	db,e0	Gen_VolEnvHold
9728, 24	60,9	Gen_VolEnvDecay
9729, 25	e8,3	Gen_VolEnvSustain
9730, 26	1e,f5	Gen_VolEnvRelease
9731, 30	c8,0	Gen_Attenuation
9732, 33	0,0	Gen_CoarseTune
9733, 34	3,0	Gen_FineTune
9734, 29	74,0	Gen_Instrument
9735,  5	4,0	Gen_ModLFO2Pitch
9736,  8	49,e8	Gen_FilterFc
9737,  a	f,0	Gen_ModLFO2FilterFc
9738,  d	5,0	Gen_ModLFO2Vol
9739, 10	1e,0	Gen_ReverbSend
9740, 11	96,0	Gen_Pan
9741, 16	82,1	Gen_ModLFOFreq
9742, 26	50,fb	Gen_VolEnvRelease
9743, 33	c,0	Gen_CoarseTune
9744, 2b	0,73	Gen_KeyRange
9745,  8	67,f4	Gen_FilterFc
9746,  9	28,0	Gen_FilterQ
9747, 11	c4,ff	Gen_Pan
9748, 30	78,0	Gen_Attenuation
9749, 33	0,0	Gen_CoarseTune
9750, 34	4,0	Gen_FineTune
9751, 29	eb,0	Gen_Instrument
9752, 2b	39,50	Gen_KeyRange
9753,  b	b8,b	Gen_ModEnv2FilterFc
9754, 1a	db,e0	Gen_ModEnvAttack
9755, 22	b5,1d	Gen_VolEnvAttack
9756, 30	aa,0	Gen_Attenuation
9757, 29	2f,0	Gen_Instrument
9758, 2b	51,62	Gen_KeyRange
9759,  b	a0,f	Gen_ModEnv2FilterFc
9760, 1a	db,e0	Gen_ModEnvAttack
9761, 22	b5,1d	Gen_VolEnvAttack
9762, 30	dc,0	Gen_Attenuation
9763, 29	2f,0	Gen_Instrument
9764, 2b	63,73	Gen_KeyRange
9765,  b	a0,f	Gen_ModEnv2FilterFc
9766, 1a	db,e0	Gen_ModEnvAttack
9767, 22	b5,1d	Gen_VolEnvAttack
9768, 30	e,1	Gen_Attenuation
9769, 33	0,0	Gen_CoarseTune
9770, 29	2f,0	Gen_Instrument
9771, 2b	0,38	Gen_KeyRange
9772,  b	b8,b	Gen_ModEnv2FilterFc
9773, 1a	db,e0	Gen_ModEnvAttack
9774, 22	b5,1d	Gen_VolEnvAttack
9775, 30	e,1	Gen_Attenuation
9776, 29	2f,0	Gen_Instrument
9777,  8	9a,fd	Gen_FilterFc
9778,  a	fe,2	Gen_ModLFO2FilterFc
9779,  d	1e,0	Gen_ModLFO2Vol
9780, 10	8c,0	Gen_ReverbSend
9781, 15	60,9	Gen_ModLFODelay
9782, 16	be,2	Gen_ModLFOFreq
9783, 26	be,2	Gen_VolEnvRelease
9784, 30	64,0	Gen_Attenuation
9785, 2c	0,33	Gen_VelRange
9786, 22	14,fc	Gen_VolEnvAttack
9787, 26	4a,ff	Gen_VolEnvRelease
9788, 34	fd,ff	Gen_FineTune
9789, 29	30,0	Gen_Instrument
9790, 2c	34,41	Gen_VelRange
9791, 22	c0,fa	Gen_VolEnvAttack
9792, 26	a8,fe	Gen_VolEnvRelease
9793, 34	fd,ff	Gen_FineTune
9794, 29	30,0	Gen_Instrument
9795, 2c	42,4e	Gen_VelRange
9796, 22	47,f9	Gen_VolEnvAttack
9797, 26	3c,fe	Gen_VolEnvRelease
9798, 34	fd,ff	Gen_FineTune
9799, 29	30,0	Gen_Instrument
9800, 2c	4f,59	Gen_VelRange
9801, 22	25,f7	Gen_VolEnvAttack
9802, 26	f7,fd	Gen_VolEnvRelease
9803, 34	fd,ff	Gen_FineTune
9804, 29	30,0	Gen_Instrument
9805, 2c	5a,64	Gen_VelRange
9806, 22	67,f4	Gen_VolEnvAttack
9807, 26	df,fd	Gen_VolEnvRelease
9808, 34	fd,ff	Gen_FineTune
9809, 29	30,0	Gen_Instrument
9810, 2c	65,71	Gen_VelRange
9811, 22	b7,ef	Gen_VolEnvAttack
9812, 26	c7,fd	Gen_VolEnvRelease
9813, 34	fd,ff	Gen_FineTune
9814, 29	30,0	Gen_Instrument
9815, 2c	72,7f	Gen_VelRange
9816, 22	db,e0	Gen_VolEnvAttack
9817, 26	af,fd	Gen_VolEnvRelease
9818, 34	fd,ff	Gen_FineTune
9819, 29	30,0	Gen_Instrument
9820,  a	fe,2	Gen_ModLFO2FilterFc
9821,  d	32,0	Gen_ModLFO2Vol
9822, 10	8c,0	Gen_ReverbSend
9823, 11	6a,ff	Gen_Pan
9824, 15	60,9	Gen_ModLFODelay
9825, 16	be,2	Gen_ModLFOFreq
9826, 18	8c,fc	Gen_VibLFOFreq
9827, 30	64,0	Gen_Attenuation
9828, 2c	0,33	Gen_VelRange
9829, 11	96,0	Gen_Pan
9830, 22	4a,ff	Gen_VolEnvAttack
9831, 26	98,fd	Gen_VolEnvRelease
9832, 34	fd,ff	Gen_FineTune
9833, 29	32,0	Gen_Instrument
9834, 2c	34,41	Gen_VelRange
9835, 11	96,0	Gen_Pan
9836, 22	97,fd	Gen_VolEnvAttack
9837, 26	65,fd	Gen_VolEnvRelease
9838, 34	fd,ff	Gen_FineTune
9839, 29	32,0	Gen_Instrument
9840, 2c	42,4e	Gen_VelRange
9841, 11	96,0	Gen_Pan
9842, 22	50,fb	Gen_VolEnvAttack
9843, 26	32,fd	Gen_VolEnvRelease
9844, 34	fd,ff	Gen_FineTune
9845, 29	32,0	Gen_Instrument
9846, 2c	4f,59	Gen_VelRange
9847, 11	96,0	Gen_Pan
9848, 22	e7,f8	Gen_VolEnvAttack
9849, 26	fc,fc	Gen_VolEnvRelease
9850, 34	fd,ff	Gen_FineTune
9851, 29	32,0	Gen_Instrument
9852, 2c	5a,64	Gen_VelRange
9853, 11	96,0	Gen_Pan
9854, 22	25,f7	Gen_VolEnvAttack
9855, 26	c5,fc	Gen_VolEnvRelease
9856, 34	fd,ff	Gen_FineTune
9857, 29	32,0	Gen_Instrument
9858, 2c	65,71	Gen_VelRange
9859, 11	96,0	Gen_Pan
9860, 22	b4,f2	Gen_VolEnvAttack
9861, 26	8d,fc	Gen_VolEnvRelease
9862, 34	fd,ff	Gen_FineTune
9863, 29	32,0	Gen_Instrument
9864, 2c	72,7f	Gen_VelRange
9865, 11	96,0	Gen_Pan
9866, 22	db,e0	Gen_VolEnvAttack
9867, 26	52,fc	Gen_VolEnvRelease
9868, 34	fd,ff	Gen_FineTune
9869, 29	32,0	Gen_Instrument
9870, 2c	60,7f	Gen_VelRange
9871,  a	20,3	Gen_ModLFO2FilterFc
9872,  d	2f,0	Gen_ModLFO2Vol
9873, 15	2c,a	Gen_ModLFODelay
9874, 16	c6,1	Gen_ModLFOFreq
9875, 22	b7,ef	Gen_VolEnvAttack
9876, 26	51,fb	Gen_VolEnvRelease
9877, 34	fd,ff	Gen_FineTune
9878, 29	31,0	Gen_Instrument
9879, 2c	40,5f	Gen_VelRange
9880,  a	20,3	Gen_ModLFO2FilterFc
9881,  d	2f,0	Gen_ModLFO2Vol
9882, 15	2c,a	Gen_ModLFODelay
9883, 16	c6,1	Gen_ModLFOFreq
9884, 22	59,f6	Gen_VolEnvAttack
9885, 26	8d,fc	Gen_VolEnvRelease
9886, 34	fd,ff	Gen_FineTune
9887, 29	31,0	Gen_Instrument
9888, 2c	0,3f	Gen_VelRange
9889,  a	20,3	Gen_ModLFO2FilterFc
9890,  d	2f,0	Gen_ModLFO2Vol
9891, 15	2c,a	Gen_ModLFODelay
9892, 16	c6,1	Gen_ModLFOFreq
9893, 22	ce,f9	Gen_VolEnvAttack
9894, 26	98,fd	Gen_VolEnvRelease
9895, 34	fd,ff	Gen_FineTune
9896, 29	31,0	Gen_Instrument
9897, 10	d2,0	Gen_ReverbSend
9898, 1e	b0,4	Gen_ModEnvRelease
9899, 26	be,2	Gen_VolEnvRelease
9900, 30	32,0	Gen_Attenuation
9901, 2c	0,33	Gen_VelRange
9902, 22	14,fc	Gen_VolEnvAttack
9903, 26	4a,ff	Gen_VolEnvRelease
9904, 34	fd,ff	Gen_FineTune
9905, 29	30,0	Gen_Instrument
9906, 2c	34,41	Gen_VelRange
9907, 22	c0,fa	Gen_VolEnvAttack
9908, 26	a8,fe	Gen_VolEnvRelease
9909, 34	fd,ff	Gen_FineTune
9910, 29	30,0	Gen_Instrument
9911, 2c	42,4e	Gen_VelRange
9912, 22	47,f9	Gen_VolEnvAttack
9913, 26	3c,fe	Gen_VolEnvRelease
9914, 34	fd,ff	Gen_FineTune
9915, 29	30,0	Gen_Instrument
9916, 2c	4f,59	Gen_VelRange
9917, 22	25,f7	Gen_VolEnvAttack
9918, 26	f7,fd	Gen_VolEnvRelease
9919, 34	fd,ff	Gen_FineTune
9920, 29	30,0	Gen_Instrument
9921, 2c	5a,64	Gen_VelRange
9922, 22	67,f4	Gen_VolEnvAttack
9923, 26	df,fd	Gen_VolEnvRelease
9924, 34	fd,ff	Gen_FineTune
9925, 29	30,0	Gen_Instrument
9926, 2c	65,71	Gen_VelRange
9927, 22	b7,ef	Gen_VolEnvAttack
9928, 26	c7,fd	Gen_VolEnvRelease
9929, 34	fd,ff	Gen_FineTune
9930, 29	30,0	Gen_Instrument
9931, 2c	72,7f	Gen_VelRange
9932, 22	db,e0	Gen_VolEnvAttack
9933, 26	af,fd	Gen_VolEnvRelease
9934, 34	fd,ff	Gen_FineTune
9935, 29	30,0	Gen_Instrument
9936, 10	8c,0	Gen_ReverbSend
9937, 1e	b0,4	Gen_ModEnvRelease
9938, 26	be,2	Gen_VolEnvRelease
9939, 30	32,0	Gen_Attenuation
9940, 2c	0,33	Gen_VelRange
9941, 22	fb,fc	Gen_VolEnvAttack
9942, 26	3c,1	Gen_VolEnvRelease
9943, 34	fd,ff	Gen_FineTune
9944, 29	30,0	Gen_Instrument
9945, 2c	34,41	Gen_VelRange
9946, 22	14,fc	Gen_VolEnvAttack
9947, 26	4a,ff	Gen_VolEnvRelease
9948, 34	fd,ff	Gen_FineTune
9949, 29	30,0	Gen_Instrument
9950, 2c	42,4e	Gen_VelRange
9951, 22	9,fb	Gen_VolEnvAttack
9952, 26	a8,fe	Gen_VolEnvRelease
9953, 34	fd,ff	Gen_FineTune
9954, 29	30,0	Gen_Instrument
9955, 2c	4f,59	Gen_VelRange
9956, 22	ce,f9	Gen_VolEnvAttack
9957, 26	3c,fe	Gen_VolEnvRelease
9958, 34	fd,ff	Gen_FineTune
9959, 29	30,0	Gen_Instrument
9960, 2c	5a,64	Gen_VelRange
9961, 22	4b,f8	Gen_VolEnvAttack
9962, 26	f7,fd	Gen_VolEnvRelease
9963, 34	fd,ff	Gen_FineTune
9964, 29	30,0	Gen_Instrument
9965, 2c	65,71	Gen_VelRange
9966, 22	59,f6	Gen_VolEnvAttack
9967, 26	c7,fd	Gen_VolEnvRelease
9968, 34	fd,ff	Gen_FineTune
9969, 29	30,0	Gen_Instrument
9970, 2c	72,7f	Gen_VelRange
9971, 22	9b,f3	Gen_VolEnvAttack
9972, 26	af,fd	Gen_VolEnvRelease
9973, 34	fd,ff	Gen_FineTune
9974, 29	30,0	Gen_Instrument
9975, 10	8c,0	Gen_ReverbSend
9976, 1e	b0,4	Gen_ModEnvRelease
9977, 26	be,2	Gen_VolEnvRelease
9978, 30	32,0	Gen_Attenuation
9979, 2c	0,33	Gen_VelRange
9980, 22	72,f5	Gen_VolEnvAttack
9981, 26	3c,fe	Gen_VolEnvRelease
9982, 34	fd,ff	Gen_FineTune
9983, 29	30,0	Gen_Instrument
9984, 2c	34,41	Gen_VelRange
9985, 22	67,f4	Gen_VolEnvAttack
9986, 26	25,fe	Gen_VolEnvRelease
9987, 34	fd,ff	Gen_FineTune
9988, 29	30,0	Gen_Instrument
9989, 2c	42,4e	Gen_VelRange
9990, 22	b4,f2	Gen_VolEnvAttack
9991, 26	e,fe	Gen_VolEnvRelease
9992, 34	fd,ff	Gen_FineTune
9993, 29	30,0	Gen_Instrument
9994, 2c	4f,59	Gen_VelRange
9995, 22	13,f1	Gen_VolEnvAttack
9996, 26	f7,fd	Gen_VolEnvRelease
9997, 34	fd,ff	Gen_FineTune
9998, 29	30,0	Gen_Instrument
9999, 2c	5a,64	Gen_VelRange
10000, 22	4,ee	Gen_VolEnvAttack
10001, 26	df,fd	Gen_VolEnvRelease
10002, 34	fd,ff	Gen_FineTune
10003, 29	30,0	Gen_Instrument
10004, 2c	65,71	Gen_VelRange
10005, 22	3b,ea	Gen_VolEnvAttack
10006, 26	c7,fd	Gen_VolEnvRelease
10007, 34	fd,ff	Gen_FineTune
10008, 29	30,0	Gen_Instrument
10009, 2c	72,7f	Gen_VelRange
10010, 22	db,e0	Gen_VolEnvAttack
10011, 26	af,fd	Gen_VolEnvRelease
10012, 34	fd,ff	Gen_FineTune
10013, 29	30,0	Gen_Instrument
10014, 10	d2,0	Gen_ReverbSend
10015, 11	6a,ff	Gen_Pan
10016, 16	8c,fc	Gen_ModLFOFreq
10017, 18	8c,fc	Gen_VibLFOFreq
10018, 26	be,2	Gen_VolEnvRelease
10019, 30	64,0	Gen_Attenuation
10020, 2c	0,33	Gen_VelRange
10021, 11	96,0	Gen_Pan
10022, 22	4a,ff	Gen_VolEnvAttack
10023, 26	4a,ff	Gen_VolEnvRelease
10024, 34	fd,ff	Gen_FineTune
10025, 29	32,0	Gen_Instrument
10026, 2c	34,41	Gen_VelRange
10027, 11	96,0	Gen_Pan
10028, 22	97,fd	Gen_VolEnvAttack
10029, 26	a8,fe	Gen_VolEnvRelease
10030, 34	fd,ff	Gen_FineTune
10031, 29	32,0	Gen_Instrument
10032, 2c	42,4e	Gen_VelRange
10033, 11	96,0	Gen_Pan
10034, 22	50,fb	Gen_VolEnvAttack
10035, 26	3c,fe	Gen_VolEnvRelease
10036, 34	fd,ff	Gen_FineTune
10037, 29	32,0	Gen_Instrument
10038, 2c	4f,59	Gen_VelRange
10039, 11	96,0	Gen_Pan
10040, 22	e7,f8	Gen_VolEnvAttack
10041, 26	f7,fd	Gen_VolEnvRelease
10042, 34	fd,ff	Gen_FineTune
10043, 29	32,0	Gen_Instrument
10044, 2c	5a,64	Gen_VelRange
10045, 11	96,0	Gen_Pan
10046, 22	25,f7	Gen_VolEnvAttack
10047, 26	df,fd	Gen_VolEnvRelease
10048, 34	fd,ff	Gen_FineTune
10049, 29	32,0	Gen_Instrument
10050, 2c	65,71	Gen_VelRange
10051, 11	96,0	Gen_Pan
10052, 22	b4,f2	Gen_VolEnvAttack
10053, 26	c7,fd	Gen_VolEnvRelease
10054, 34	fd,ff	Gen_FineTune
10055, 29	32,0	Gen_Instrument
10056, 2c	72,7f	Gen_VelRange
10057, 11	96,0	Gen_Pan
10058, 22	db,e0	Gen_VolEnvAttack
10059, 26	af,fd	Gen_VolEnvRelease
10060, 34	fd,ff	Gen_FineTune
10061, 29	32,0	Gen_Instrument
10062, 2c	60,7f	Gen_VelRange
10063, 22	b7,ef	Gen_VolEnvAttack
10064, 26	e,fe	Gen_VolEnvRelease
10065, 34	fd,ff	Gen_FineTune
10066, 29	31,0	Gen_Instrument
10067, 2c	40,5f	Gen_VelRange
10068, 22	59,f6	Gen_VolEnvAttack
10069, 26	e7,fe	Gen_VolEnvRelease
10070, 34	fd,ff	Gen_FineTune
10071, 29	31,0	Gen_Instrument
10072, 2c	0,3f	Gen_VelRange
10073, 22	ce,f9	Gen_VolEnvAttack
10074, 26	a7,ff	Gen_VolEnvRelease
10075, 34	fd,ff	Gen_FineTune
10076, 29	31,0	Gen_Instrument
10077, 10	8c,0	Gen_ReverbSend
10078, 11	6a,ff	Gen_Pan
10079, 16	8c,fc	Gen_ModLFOFreq
10080, 18	8c,fc	Gen_VibLFOFreq
10081, 26	be,2	Gen_VolEnvRelease
10082, 30	64,0	Gen_Attenuation
10083, 2c	0,33	Gen_VelRange
10084, 11	96,0	Gen_Pan
10085, 22	a5,0	Gen_VolEnvAttack
10086, 26	3c,1	Gen_VolEnvRelease
10087, 34	fd,ff	Gen_FineTune
10088, 29	32,0	Gen_Instrument
10089, 2c	34,41	Gen_VelRange
10090, 11	96,0	Gen_Pan
10091, 22	4a,ff	Gen_VolEnvAttack
10092, 26	0,0	Gen_VolEnvRelease
10093, 34	fd,ff	Gen_FineTune
10094, 29	32,0	Gen_Instrument
10095, 2c	42,4e	Gen_VelRange
10096, 11	96,0	Gen_Pan
10097, 22	68,fe	Gen_VolEnvAttack
10098, 26	dd,ff	Gen_VolEnvRelease
10099, 34	fd,ff	Gen_FineTune
10100, 29	32,0	Gen_Instrument
10101, 2c	4f,59	Gen_VelRange
10102, 11	96,0	Gen_Pan
10103, 22	64,fd	Gen_VolEnvAttack
10104, 26	b9,ff	Gen_VolEnvRelease
10105, 34	fd,ff	Gen_FineTune
10106, 29	32,0	Gen_Instrument
10107, 2c	5a,64	Gen_VelRange
10108, 11	96,0	Gen_Pan
10109, 22	14,fc	Gen_VolEnvAttack
10110, 26	95,ff	Gen_VolEnvRelease
10111, 34	fd,ff	Gen_FineTune
10112, 29	32,0	Gen_Instrument
10113, 2c	65,71	Gen_VelRange
10114, 11	96,0	Gen_Pan
10115, 22	c0,fa	Gen_VolEnvAttack
10116, 26	70,ff	Gen_VolEnvRelease
10117, 34	fd,ff	Gen_FineTune
10118, 29	32,0	Gen_Instrument
10119, 2c	72,7f	Gen_VelRange
10120, 11	96,0	Gen_Pan
10121, 22	e7,f8	Gen_VolEnvAttack
10122, 26	4a,ff	Gen_VolEnvRelease
10123, 34	fd,ff	Gen_FineTune
10124, 29	32,0	Gen_Instrument
10125, 2c	60,7f	Gen_VelRange
10126, 22	1e,f5	Gen_VolEnvAttack
10127, 26	95,ff	Gen_VolEnvRelease
10128, 34	fd,ff	Gen_FineTune
10129, 29	31,0	Gen_Instrument
10130, 2c	40,5f	Gen_VelRange
10131, 22	ce,f9	Gen_VolEnvAttack
10132, 26	44,0	Gen_VolEnvRelease
10133, 34	fd,ff	Gen_FineTune
10134, 29	31,0	Gen_Instrument
10135, 2c	0,3f	Gen_VelRange
10136, 22	8c,fc	Gen_VolEnvAttack
10137, 26	e3,0	Gen_VolEnvRelease
10138, 34	fd,ff	Gen_FineTune
10139, 29	31,0	Gen_Instrument
10140, 10	8c,0	Gen_ReverbSend
10141, 11	6a,ff	Gen_Pan
10142, 16	8c,fc	Gen_ModLFOFreq
10143, 18	8c,fc	Gen_VibLFOFreq
10144, 26	be,2	Gen_VolEnvRelease
10145, 30	64,0	Gen_Attenuation
10146, 2c	0,33	Gen_VelRange
10147, 11	96,0	Gen_Pan
10148, 22	1e,f5	Gen_VolEnvAttack
10149, 26	0,0	Gen_VolEnvRelease
10150, 34	fd,ff	Gen_FineTune
10151, 29	32,0	Gen_Instrument
10152, 2c	34,41	Gen_VelRange
10153, 11	96,0	Gen_Pan
10154, 22	67,f4	Gen_VolEnvAttack
10155, 26	dd,ff	Gen_VolEnvRelease
10156, 34	fd,ff	Gen_FineTune
10157, 29	32,0	Gen_Instrument
10158, 2c	42,4e	Gen_VelRange
10159, 11	96,0	Gen_Pan
10160, 22	9b,f3	Gen_VolEnvAttack
10161, 26	b9,ff	Gen_VolEnvRelease
10162, 34	fd,ff	Gen_FineTune
10163, 29	32,0	Gen_Instrument
10164, 2c	4f,59	Gen_VelRange
10165, 11	96,0	Gen_Pan
10166, 22	a9,f1	Gen_VolEnvAttack
10167, 26	95,ff	Gen_VolEnvRelease
10168, 34	fd,ff	Gen_FineTune
10169, 29	32,0	Gen_Instrument
10170, 2c	5a,64	Gen_VelRange
10171, 11	96,0	Gen_Pan
10172, 22	eb,ee	Gen_VolEnvAttack
10173, 26	70,ff	Gen_VolEnvRelease
10174, 34	fd,ff	Gen_FineTune
10175, 29	32,0	Gen_Instrument
10176, 2c	65,71	Gen_VelRange
10177, 11	96,0	Gen_Pan
10178, 22	3b,ea	Gen_VolEnvAttack
10179, 26	4a,ff	Gen_VolEnvRelease
10180, 34	fd,ff	Gen_FineTune
10181, 29	32,0	Gen_Instrument
10182, 2c	72,7f	Gen_VelRange
10183, 11	96,0	Gen_Pan
10184, 22	db,e0	Gen_VolEnvAttack
10185, 26	23,ff	Gen_VolEnvRelease
10186, 34	fd,ff	Gen_FineTune
10187, 29	32,0	Gen_Instrument
10188, 2c	60,7f	Gen_VelRange
10189, 22	b7,ef	Gen_VolEnvAttack
10190, 26	7e,fe	Gen_VolEnvRelease
10191, 34	fd,ff	Gen_FineTune
10192, 29	31,0	Gen_Instrument
10193, 2c	40,5f	Gen_VelRange
10194, 22	a9,f1	Gen_VolEnvAttack
10195, 26	4a,ff	Gen_VolEnvRelease
10196, 34	fd,ff	Gen_FineTune
10197, 29	31,0	Gen_Instrument
10198, 2c	0,3f	Gen_VelRange
10199, 22	67,f4	Gen_VolEnvAttack
10200, 26	0,0	Gen_VolEnvRelease
10201, 34	fd,ff	Gen_FineTune
10202, 29	31,0	Gen_Instrument
10203, 10	1e,0	Gen_ReverbSend
10204, 29	34,0	Gen_Instrument
10205, 2b	2f,2f	Gen_KeyRange
10206,  f	23,0	Gen_ChorusSend
10207, 10	23,0	Gen_ReverbSend
10208, 33	6,0	Gen_CoarseTune
10209, 34	32,0	Gen_FineTune
10210, 29	36,1	Gen_Instrument
10211, 29	33,0	Gen_Instrument
10212, 2b	34,34	Gen_KeyRange
10213,  f	23,0	Gen_ChorusSend
10214, 10	23,0	Gen_ReverbSend
10215, 33	3,0	Gen_CoarseTune
10216, 34	32,0	Gen_FineTune
10217, 29	cb,0	Gen_Instrument
10218, 2b	35,35	Gen_KeyRange
10219,  b	20,1c	Gen_ModEnv2FilterFc
10220, 10	46,0	Gen_ReverbSend
10221, 1e	25,1f	Gen_ModEnvRelease
10222, 33	3,0	Gen_CoarseTune
10223, 34	32,0	Gen_FineTune
10224, 29	c5,0	Gen_Instrument
10225, 2b	36,36	Gen_KeyRange
10226, 33	2,0	Gen_CoarseTune
10227, 29	b1,0	Gen_Instrument
10228, 2b	37,37	Gen_KeyRange
10229,  f	46,0	Gen_ChorusSend
10230, 10	23,0	Gen_ReverbSend
10231, 33	1,0	Gen_CoarseTune
10232, 29	c2,0	Gen_Instrument
10233, 2b	38,39	Gen_KeyRange
10234,  f	23,0	Gen_ChorusSend
10235, 10	23,0	Gen_ReverbSend
10236, 30	b9,ff	Gen_Attenuation
10237, 34	32,0	Gen_FineTune
10238, 29	bf,0	Gen_Instrument
10239, 2b	3a,3a	Gen_KeyRange
10240, 10	c8,0	Gen_ReverbSend
10241, 11	d4,fe	Gen_Pan
10242, 30	64,0	Gen_Attenuation
10243, 33	fe,ff	Gen_CoarseTune
10244, 34	32,0	Gen_FineTune
10245, 38	d8,ff	Gen_ScaleTune
10246, 29	12,1	Gen_Instrument
10247, 2b	3a,3a	Gen_KeyRange
10248, 10	c8,0	Gen_ReverbSend
10249, 11	2c,1	Gen_Pan
10250, 30	64,0	Gen_Attenuation
10251, 33	2,0	Gen_CoarseTune
10252, 34	32,0	Gen_FineTune
10253, 38	d8,ff	Gen_ScaleTune
10254, 29	12,1	Gen_Instrument
10255, 2b	3b,3b	Gen_KeyRange
10256, 30	78,0	Gen_Attenuation
10257, 34	19,0	Gen_FineTune
10258, 29	c7,0	Gen_Instrument
10259, 2b	3c,3c	Gen_KeyRange
10260,  f	23,0	Gen_ChorusSend
10261, 10	23,0	Gen_ReverbSend
10262, 29	c4,0	Gen_Instrument
10263, 2b	3e,3e	Gen_KeyRange
